frame	complex	receptor	ligand	dG
294	-22692.79805896	-5887.42445288	-16743.852677360002	-61.520928719997755
295	-22719.41003472	-5886.5467024	-16773.80770272	-59.05562959999952
296	-22762.22102024	-5866.3386519999995	-16841.28781344	-54.59455479999815
297	-22714.6108568	-5880.235254719999	-16773.018386080003	-61.357216000000335
298	-22769.85921408	-5917.318074559999	-16792.06244936	-60.47869015999822
299	-22738.500981360005	-5898.07865496	-16768.48966032	-71.9326660800034
300	-22812.462032479998	-5907.816566239999	-16832.36126024	-72.28420600000027
301	-22696.753901520005	-5870.963690239999	-16768.95503912	-56.83517216000837
302	-22805.938995599998	-5878.967495600001	-16855.842725280003	-71.12877471999309
303	-22673.2675872	-5854.4896988	-16759.917851519996	-58.86003688000346
304	-22749.99703728	-5894.56576024	-16795.2614508	-60.169826240002294
305	-22713.2841292	-5872.704587359999	-16768.81170432	-71.7678375200012
306	-22596.761741119994	-5867.1395060800005	-16665.00832592	-64.61390911999115
307	-22684.60963104	-5887.784699760001	-16745.15843968	-51.666491599997244
308	-22783.81868192	-5895.00831416	-16822.57234328	-66.23802447999697
309	-22724.799603840005	-5890.16501752	-16770.27636136	-64.35822496000401
310	-22771.750834	-5892.3216672	-16820.30993488	-59.119231920001766
311	-22749.93494312	-5920.8383552	-16764.832827280003	-64.26376063999851
312	-22732.925521999998	-5882.57835104	-16795.024532080002	-55.32263887999579
313	-22721.80081736	-5877.141267440001	-16780.8551648	-63.80438511999819
314	-22732.79478968	-5872.68292632	-16796.88444144	-63.22742191999714
315	-22696.7771088	-5909.8343248	-16717.007340879998	-69.93544312000085
316	-22643.811019200002	-5862.53349376	-16717.608082959996	-63.669442480008
317	-22755.8192484	-5909.77025528	-16786.40338896	-59.64560415999949
318	-22738.468289920005	-5890.3451388	-16781.86793672	-66.25521440000739
319	-22650.46279352	-5870.543368319999	-16722.74437272	-57.175052480000886
320	-22736.0470496	-5882.529034880001	-16795.68676112	-57.83125360000122
321	-22730.491318959997	-5889.48344384	-16776.93441632	-64.07345879999775
322	-22692.82402928	-5878.38171656	-16752.05271816	-62.38959455999793
323	-22685.79568032	-5903.250396320001	-16718.14845984	-64.39682416000142
324	-22701.024657520004	-5863.687620080001	-16776.1931132	-61.14392424000471
325	-22787.839063119998	-5891.91004376	-16833.60947864	-62.31954072000008
326	-22686.63560896	-5897.21979584	-16722.47410528	-66.9417078400038
327	-22702.628178319996	-5852.60545936	-16775.441439759998	-74.5812791999997
328	-22751.563559439997	-5848.0331250399995	-16833.631593280003	-69.89884111999345
329	-22677.8969884	-5874.33645544	-16743.28850848	-60.272024480000255
330	-22718.23176048	-5853.97373688	-16796.50173536	-67.75628823999796
331	-22722.71705448	-5896.686275999999	-16768.502882560002	-57.52789591999681
332	-22743.80701232	-5885.68180184	-16788.77290216	-69.35230832000161
333	-22721.6607324	-5854.33315512	-16810.3414568	-56.986120479999954
334	-22641.793081840002	-5856.43920176	-16717.49024824	-67.8636318400022
335	-22634.81384864	-5852.17747712	-16714.7165944	-67.91977711999789
336	-22686.98003376	-5877.46166376	-16736.62738088	-72.89098911999827
