frame	complex	receptor	ligand	dG
371	-22824.300509200002	-5949.75880288	-16794.42894888	-80.11275744000159
372	-22763.61128	-5944.396138640001	-16746.82055544	-72.39458591999937
373	-22848.746982880002	-5951.52048736	-16815.48035432	-81.74614120000115
374	-22866.029597040004	-5948.1649728	-16838.15570688	-79.7089173600034
375	-22822.456642799996	-5949.16958272	-16798.57486608	-74.71219399999245
376	-22809.23209232	-5929.31505024	-16801.229441519998	-78.68760056000247
377	-22949.01158056	-5982.99287344	-16883.016868960003	-83.0018381599948
378	-22991.47392856	-5991.4573292800005	-16920.2848788	-79.73172047999833
379	-22892.87092656	-5957.83628704	-16857.83947112	-77.19516840000142
380	-22875.090832960002	-5949.86519688	-16840.654285439996	-84.57135064000613
381	-22932.797448	-5974.79978976	-16873.907959440003	-84.08969879999859
382	-22816.117573040003	-5964.147733440001	-16779.10683008	-72.86300952000238
383	-22872.798155919998	-5965.29494256	-16829.5312388	-77.97197455999776
384	-22843.558751200002	-5973.10725472	-16786.903398	-83.54809848000514
385	-22830.38951392	-5946.111817839999	-16810.297934	-73.97976208000182
