frame	complex	receptor	ligand	dG
290	-22640.16143184	-5847.83310592	-16733.87077496	-58.457550959999935
291	-22746.3946464	-5828.734625120001	-16861.04431544	-56.615705839998554
292	-22701.97248496	-5791.0878456	-16851.85971312	-59.02492623999933
293	-22625.934833040003	-5821.84597696	-16746.3221848	-57.7666712800019
294	-22712.834602720002	-5873.43113184	-16784.89791472	-54.505556160002016
295	-22766.634921840003	-5869.542895840001	-16836.86879968	-60.22322632000214
296	-22662.42053352	-5846.290516079999	-16772.17418536	-43.9558320799988
297	-22627.0129476	-5850.79615776	-16718.45589536	-57.7608944800013
298	-22709.058919519997	-5865.7600764	-16786.60954488	-56.68929823999861
299	-22689.22174544	-5857.169059919999	-16767.47242768	-64.58025783999983
300	-22733.414447920004	-5855.83467168	-16807.58034928	-69.99942696000289
301	-22616.88063656	-5836.39327888	-16725.134564720003	-55.352792959994986
302	-22617.913472000004	-5844.779607440001	-16714.35371312	-58.780151440005284
303	-22740.4314688	-5864.35398624	-16815.176723200002	-60.90075935999994
304	-22665.110082000003	-5844.51490336	-16760.20789128	-60.38728736000485
305	-22662.189544800003	-5844.33286112	-16765.88411368	-51.972570000001724
306	-22683.930475999998	-5872.762316400001	-16754.46929872	-56.69886087999839
307	-22670.37953712	-5876.1213548	-16727.73282664	-66.52535568000167
308	-22737.489614	-5880.00893808	-16786.513756720004	-70.96691919999648
309	-22745.31303008	-5896.4568056	-16785.16284008	-63.69338440000138
310	-22725.315408799997	-5912.994936880001	-16752.94413176	-59.3763401599972
311	-22697.5856436	-5862.52547488	-16775.33678696	-59.72338175999903
312	-22663.62801072	-5882.783120319999	-16710.74896112	-70.09592927999984
313	-22669.773102479998	-5878.93002416	-16735.21025872	-55.63281959999949
314	-22612.931858879998	-5896.85682728	-16667.640567119997	-48.434464480000315
315	-22660.83179752	-5851.20055296	-16758.078334800004	-51.55290975999742
316	-22723.656128480005	-5870.193307279999	-16797.51104448	-55.951776720005
317	-22763.13678944	-5869.5574348	-16834.7220376	-58.857317039997724
318	-22758.000380159996	-5902.074963759999	-16789.97399712	-65.95141927999794
319	-22642.10849128	-5846.440100080001	-16732.78847904	-62.87991216000228
320	-22716.84100112	-5906.221822560001	-16756.197292160003	-54.421886399995856
321	-22661.286929839996	-5911.50197616	-16687.58481416	-62.20013951999863
322	-22630.28792552	-5868.69168584	-16706.65172136	-54.9445183200005
323	-22683.9175912	-5863.48444152	-16761.84433608	-58.58881359999941
324	-22681.315019200003	-5897.5382647999995	-16718.51654376	-65.26021064000088
325	-22724.4425292	-5898.030112400001	-16765.7056632	-60.70675360000314
326	-22733.31516328	-5852.8258032	-16811.52422816	-68.96513191999838
327	-22711.03967224	-5887.05748376	-16769.71777288	-54.264415599998756
328	-22625.221197920004	-5876.244247760001	-16688.8536168	-60.123333360003016
