time	total_energy	polar_energy
1032	-0.27204474239999954	5.86962
1033	-0.47502627520000074	4.50564
1034	-0.20050312800000009	4.523762
1035	-0.47337047040000024	4.414192
1036	-0.3744525623999996	2.969786
1037	-0.3290825720000005	3.952314
1038	-0.1660447000000001	3.24256
1039	-0.5599610623999989	4.467412
1040	-0.5096696671999993	4.693952
1041	-0.17263289839999996	3.198222
1042	-0.20554126720000013	2.996168
1043	-0.1995279632	3.710962
1044	-0.2920480248000002	3.753834
1045	-0.4757226071999997	3.403506
1046	-0.22397942399999965	2.969808
1047	-0.4786929856000004	4.746466
1048	-0.3033042104000002	5.53934
1049	-0.2705386087999998	3.543858
1050	-1.1649887016000002	6.72063
1051	-0.6261227520000001	3.22431
1052	-0.3176509567999998	3.818792
1053	-0.332663364	3.027648
1054	-0.3699941847999999	2.94377
1055	-0.2723811439999996	4.866982
1056	-0.5236706792000001	5.772818
1057	-0.7288021376000007	4.371104
1058	-1.0411758552	5.841538
1059	-0.09269799999999995	3.070574
1060	-0.12895400000000024	3.698468
1061	-0.1076899999999994	3.173948
1062	-0.43172994960000005	5.279926
1063	-0.3431629288000002	6.222196
1064	-0.3239489583999996	5.59014
1065	-0.17655199999999915	4.008898
1066	-0.1974644032000007	4.44677
1067	-0.30179413360000107	4.764524
1068	-0.32079206079999995	5.048846
1069	-0.12591799999999997	2.989296
1070	-0.1271399999999998	3.567896
1071	-0.09826784879999978	2.485444
1072	-0.19709939759999967	4.69585
1073	-0.2442922536	4.841512
1074	-0.17774225839999996	4.29928
1075	-0.17808000000000046	4.650282
1076	-0.7153777231999994	7.1859
1077	-0.3642322128000005	5.345706
1078	-0.934303328000001	6.408414
1079	-0.2179986328000006	5.507854
1080	-0.4572518888000005	6.868488
1081	-0.3313987295999996	6.872726
1082	-0.3279053839999999	5.753344
1083	-0.2931602800000002	5.068898
1084	-1.1781768103999992	9.13803
1085	-0.30876688480000025	4.678702
1086	-0.2708099855999999	6.440294
1087	-0.47353057919999947	6.001928
1088	-0.7834869040000002	7.37062
1089	-0.3153502151999996	5.462932
1090	-0.19901908319999978	6.18639
1091	-0.2170472832000001	2.474106
1092	-0.21030797439999976	4.280582
1093	-1.664365059200001	5.143494
1094	-0.39447025280000025	3.297242
1095	-0.36484674719999977	4.091324
1096	-0.17547094879999994	3.146638
1097	-0.3066701272000006	4.572888
1098	-0.43375960720000006	5.636092
1099	-0.6681311912000001	6.258366
1100	-0.6835168248000003	5.194824
1101	-0.3302617239999997	4.209454
1102	-1.0797027936000003	4.958836
1103	-0.7583020904000006	5.670902
1104	-0.42043537359999983	4.581036
1105	-0.4510452175999992	4.181624
1106	-1.1318978863999996	4.81423
1107	-1.2139071696	6.450904
1108	-0.49292209120000013	3.714328
1109	-0.4373228152000008	5.80988
1110	-0.8703208135999999	4.886768
1111	-0.6882364671999996	4.880328
1112	-0.14621200000000023	2.84339
1113	-0.32795241039999923	4.547716
1114	-0.18382200000000015	3.753306
1115	-0.6406347991999997	3.055648
1116	-1.5685887856000005	6.481488
1117	-1.3050055800000004	5.960176
1118	-0.41182643039999994	3.756918
1119	-0.1689022839999998	3.178826
1120	-1.1838647255999994	4.775004
1121	-0.4966282007999994	4.9013
1122	-0.5739937888000003	3.27201
1123	-0.6375979688000004	5.353458
1124	-0.23228004640000063	3.953042
1125	-0.5173647031999995	4.98271
1126	-0.5527614296000001	4.830716
1127	-0.25398726240000064	3.965906
1128	-0.30617440239999943	3.871894
1129	-0.4749493240000001	6.681172
1130	-1.1884573424000004	3.162752
1131	-1.4860831016	6.4794
1132	-3.0083305983999997	2.372352
1133	-0.7392954007999999	2.457234
1134	-0.8079930287999999	2.88635
1135	-0.21569486240000002	0.641764
1136	-0.6319917496000002	-1.64078
1137	-0.9297302439999999	-2.009066
1138	-0.5838569695999998	1.864888
1139	-0.9914548511999997	4.421646
1140	-0.58882262	3.778334
1141	-0.4929378847999999	2.060182
1142	-0.39247854560000006	2.143354
1143	-0.36017148080000017	2.577782
1144	-0.9142475336000004	3.95516
1145	-1.5906521600000008	5.420298
1146	-1.149402824	6.122694
1147	-1.3302610448000003	5.45853
1148	-0.26902976320000005	1.246004
1149	-0.7198857479999998	3.422012
1150	-1.2031155663999993	5.289596
1151	-1.2690503032000002	4.769168
1152	-0.564227152	2.569728
1153	-0.6781327447999999	4.373852
1154	-0.6652850680000001	5.200914
1155	-0.40746524880000046	2.540968
1156	-0.8697363047999999	3.07986
1157	-0.12695441439999997	-1.246226
1158	-0.32038654479999995	0.809862
1159	-1.6502493224000003	1.82186
1160	-0.48483581599999964	4.647424
1161	-0.41796172479999977	3.60951
1162	-0.3855716464000004	3.728112
1163	-0.1995367896000001	4.280844
1164	-0.22976695280000003	2.987772
1165	-0.266057401599999	4.388048
1166	-0.2110185848000003	3.790116
1167	-0.49639439839999994	2.4147
1168	-0.34056803600000024	4.373328
1169	-0.5983239199999996	3.056932
1170	-0.690643252	4.084556
1171	-0.4225264383999998	3.509186
1172	-0.4531030231999999	2.642176
1173	-0.32452269120000043	4.089942
1174	-0.7892478823999998	2.595962
1175	-0.7208545368000003	4.563228
1176	-0.33371785919999963	4.461708
1177	-0.27346030880000005	2.965424
1178	-0.5048807607999998	4.806774
1179	-0.26990754879999984	3.372466
1180	-0.4241098271999998	4.089076
1181	-0.2604510464000001	3.399546
1182	-0.9251700944000001	4.757216
1183	-0.33776524880000025	1.4868
1184	-0.6459418872000002	3.199216
1185	-0.6010580592000004	3.871006
1186	-0.45930950880000004	4.102536
1187	-0.24933098320000002	3.019602
1188	-0.40205919600000006	3.90366
1189	-0.30252710080000017	3.257304
1190	-0.6826482455999999	3.552218
1191	-0.4440693696	3.594234
1192	-0.2864023535999999	1.34341
1193	-0.5831864719999997	3.395884
1194	-0.9275937839999997	4.474868
1195	-0.23467207600000017	3.459794
1196	-0.38072874160000003	3.911988
1197	-0.18944702799999966	3.766514
1198	-0.16788399999999948	3.257436
1199	-0.4068855791999997	2.397368
1200	-0.3148483240000001	4.399426
1201	-0.4928974248000003	3.078076
1202	-0.8577307775999995	4.763574
1203	-0.572289636800001	5.456236
1204	-0.1716463351999999	3.683344
1205	-0.13979799999999987	3.817538
1206	-0.11487000000000025	3.159662
1207	-0.22409430560000027	4.473192
1208	-0.5821504824000004	3.163922
1209	-0.35916698800000024	3.042092
1210	-0.17392158879999975	4.597972
1211	-0.433630952	4.94562
1212	-0.8778348888000002	5.89561
1213	-0.14129199999999997	2.809596
1214	-0.1941965528	3.962062
1215	-0.10635600000000034	3.446414
1216	-0.31089171680000005	2.99104
