time	total_energy	polar_energy
896	-8.014736867199996	78.769418
897	-13.772224941600005	82.246034
898	-17.0151103336	80.508806
899	-17.3355286568	80.710062
900	-16.03355532239999	76.614472
901	-18.25937349840001	74.502118
902	-18.34374135119999	82.010958
903	-16.133459203999998	83.98876
904	-13.821545932800003	78.234178
905	-16.61132210480001	87.8106
906	-15.933844847199998	86.38857
907	-15.953809694400011	89.93936
908	-14.330489710400002	83.27314
909	-14.38026552720001	84.772854
910	-13.579607313600004	82.420816
911	-16.796937019999994	83.66343
912	-16.056672575999997	82.248456
913	-12.004310467199986	78.68855
914	-12.023328948000005	81.984274
915	-9.273892768799996	77.770576
916	-11.472691133600012	80.437264
917	-14.471689855999996	80.783796
918	-10.276112081599994	78.439914
919	-18.080026350399997	76.677776
920	-22.627185493599995	74.897132
921	-19.5669587976	75.950796
922	-26.545189451199995	75.379888
923	-18.989643836800003	81.403452
924	-23.365972960000008	76.770924
925	-25.154476814400017	76.625424
926	-16.555053675200007	80.536644
927	-17.3555167688	75.882512
928	-15.713485828	77.943316
929	-19.762680940800003	75.507938
930	-21.215113425600006	77.773012
931	-12.249497560800009	81.50101
932	-15.383842439200002	81.052778
933	-13.26212533679999	84.782898
934	-12.064304965600003	81.714082
935	-15.777689699199996	89.250862
936	-15.997122504800007	84.313226
937	-13.638796542399984	83.143882
938	-15.832221177599994	82.238938
939	-10.654017727999996	83.71335
940	-16.929972981600013	84.270422
941	-11.618073720800002	79.969792
942	-13.15745483840001	81.1531
943	-14.041120284800012	82.020738
944	-13.351447052800003	80.169876
945	-15.8082139568	83.989002
946	-15.885942228000001	88.730418
947	-12.92973377680001	83.717118
948	-9.471452261599994	76.342768
949	-15.690589998399998	82.710992
950	-16.471355668799994	83.987058
951	-14.248076613600007	82.397542
952	-13.655705787199999	82.863528
953	-15.247967447200004	84.52256
954	-12.55100706399999	78.25516
955	-14.042586227200001	84.29044
956	-14.732694801600001	85.272464
957	-14.470443000000003	80.508174
958	-13.087949423199998	81.392818
959	-16.41947714880001	83.764926
960	-17.2101564368	82.574398
961	-10.336748288800006	79.056984
962	-14.988353368799999	87.49312
963	-14.447185723199997	80.737342
964	-14.0340105488	83.201258
965	-12.566280515999992	82.93589
966	-12.822670003199999	83.888068
967	-14.837648775199987	86.969718
968	-13.978845591199997	84.88316
969	-11.854160336799994	77.779576
970	-13.800136677599998	83.95171
971	-13.625250815200001	87.84464
972	-16.002513030399996	83.119294
973	-13.852916059200002	85.179558
974	-12.230357744799992	83.374706
975	-15.177007896800001	78.771362
976	-15.839429026399994	87.825384
977	-21.03171041919999	74.696274
