time	total_energy	polar_energy
1150	-25.1748664272	74.66196
1151	-23.3062849608	73.53198
1152	-23.85863725759999	70.040974
1153	-19.686097324800002	75.280872
1154	-18.0159667728	75.192106
1155	-26.463366296000004	72.121974
1156	-24.6041146384	69.07426
1157	-22.861161677600002	70.271108
1158	-22.57082570480001	73.24219
1159	-22.332707931999998	75.962036
1160	-26.514161415999993	71.093646
1161	-27.211900197600002	72.263168
1162	-23.174981292800013	76.516274
1163	-24.454947805600014	73.592182
1164	-22.363436292000006	72.861306
1165	-26.534845366399992	72.13168
1166	-24.160675750399992	71.523184
1167	-22.775909332800005	72.39447
1168	-25.410497844	72.039958
1169	-24.304948764799992	74.48435
1170	-20.816656914400006	72.901412
1171	-25.278038245599994	69.708194
1172	-22.36092168560001	73.158864
1173	-24.694935588800007	74.495524
1174	-20.836845853600003	74.34741
1175	-24.705648890400003	73.65127
1176	-27.511629738399993	70.44584
1177	-19.760839160800007	77.737856
1178	-21.1026867736	72.632858
1179	-24.943996071200004	73.97073
1180	-20.716729820800005	75.199246
1181	-25.5511808936	75.157196
1182	-25.744038017600005	71.246918
1183	-22.88259430719999	73.117524
1184	-23.56586285519999	71.50372
1185	-23.7776525112	71.819416
1186	-26.41092317039999	70.366816
1187	-20.410215150399992	74.533466
1188	-25.856550973599994	72.026184
1189	-21.615723915999993	72.549604
1190	-25.819005027200006	72.128016
1191	-21.11068047199999	73.706444
1192	-21.6429851208	74.645296
1193	-21.94421050079999	75.476168
1194	-23.579619472799997	72.81184
1195	-20.3696314656	71.044
1196	-22.919460176	72.834074
1197	-26.722362547200007	73.815292
1198	-20.8540022264	73.62809
1199	-29.5524216688	71.042914
1200	-20.186282876799996	74.346544
1201	-20.594387702400006	79.502348
1202	-25.747397140800004	73.721852
1203	-24.850856708800002	73.4032
1204	-23.545988300800005	74.17168
1205	-13.008762555999994	64.71921
1206	-20.47855573840001	71.959364
1207	-19.135094417600005	78.505934
1208	-23.45683806479999	72.071898
1209	-23.616848093599994	72.888968
1210	-23.000603093600006	72.549724
1211	-23.22730553119999	71.628006
1212	-18.834370972799995	73.51469
1213	-26.5430139176	72.15589
1214	-19.30424364639999	74.669818
