,complex,receptor,ligand,delta
218,-23951.15718032,-7022.834792080001,-16893.61836216,-34.704026079998584
219,-23872.74157632,-7014.2971244,-16821.54212112,-36.90233079999962
220,-24020.955026719996,-7041.10916328,-16943.82601016,-36.01985327999864
221,-23971.333283199998,-7037.20540368,-16901.716801759998,-32.4110777599999
222,-23845.07442872,-6983.02027288,-16825.73311432,-36.32104152000102
223,-23902.26224488,-7030.12057064,-16829.2102836,-42.931390639998426
224,-23938.272738959997,-7038.6463612,-16854.08870808,-45.537669679997634
225,-23925.23461816,-7007.5121659999995,-16867.217392720002,-50.50505943999815
226,-23898.422785519997,-7012.587261840001,-16835.751388880002,-50.08413479999217
227,-23885.27661232,-6994.0856116,-16846.694881040003,-44.49611967999954
228,-23912.60486792,-6984.65949592,-16888.61066576,-39.33470623999892
229,-23895.393709279997,-6958.87190584,-16895.76713216,-40.75467127999582
230,-23906.555088240002,-6999.852942639999,-16871.51905264,-35.183092960003705
231,-23879.891951040005,-7026.516237839999,-16809.980671999998,-43.39504120000856
232,-23965.72301808,-7031.348438720001,-16889.96080472,-44.41377463999743
233,-23902.33724568,-6992.198341600001,-16869.409361759997,-40.7295423200012
234,-23862.37567528,-6975.39106888,-16847.105173519998,-39.87943288000315
235,-23898.78441112,-6998.121718719999,-16856.108036,-44.55465639999966
236,-23959.43119664,-7001.62379512,-16930.245667519997,-27.561734000002616
237,-23926.17955968,-7014.43435432,-16865.87592896,-45.86927640000067
238,-23966.967863759997,-7016.1418116,-16904.760202,-46.065850159993715
239,-23942.91696984,-6996.5134884,-16907.26018104,-39.143300399999134
240,-23936.48821608,-7010.51746304,-16881.147501120002,-44.823251919999166
241,-23936.650079199997,-6982.475923920001,-16911.38442712,-42.78972815999805
242,-23988.306815840002,-7016.02614264,-16930.444025200002,-41.83664800000042
243,-23918.38644128,-7013.26063256,-16861.354062480004,-43.77174623999599
244,-23836.04022192,-7011.9497921600005,-16786.76802816,-37.32240159999856
245,-23870.27951952,-7031.40694672,-16803.83935768,-35.03321512000184
246,-23947.11320736,-7034.981080959999,-16871.15238392,-40.979742479998094
247,-23871.67701856,-7006.872147919999,-16824.178907600002,-40.62596303999817
248,-23876.912346959998,-7035.80308616,-16804.48733992,-36.62192087999938
249,-23908.146399999998,-7002.00914896,-16876.219806799996,-29.917444240003533
250,-23754.71243832,-6997.698197759999,-16721.00880472,-36.005435840001155
251,-23874.77854424,-7023.75617904,-16820.4692168,-30.5531484000021
252,-23946.29352456,-7049.467825040001,-16863.232159440002,-33.59354007999718
253,-23990.86273136,-7042.539578479999,-16916.93531136,-31.38784152000153
254,-23894.1314156,-7015.63888632,-16845.329029759996,-33.163499520003825
255,-23932.9735756,-7029.67805872,-16872.74873784,-30.54677903999982
256,-23869.428594720004,-7006.386143119999,-16829.309813840002,-33.732637760003854
257,-23875.1328556,-7010.284188559999,-16830.10479568,-34.74387136000223
258,-23943.88725448,-7004.00323616,-16901.049508800003,-38.83450951999839
259,-24042.13219408,-6998.5155595999995,-16998.890492000002,-44.72614247999809
260,-23923.676975199996,-7019.130949440001,-16861.91480576,-42.631219999995665
261,-23945.375589040003,-7026.3560869600005,-16876.41085152,-42.6086505600033
262,-24017.55845088,-7040.95447832,-16934.79984288,-41.80412968000019
263,-23875.624252880003,-7023.59308976,-16810.59493064,-41.43623248000222
264,-23912.855780640002,-7026.865041919999,-16843.84167416,-42.149064560002444
265,-23880.51904008,-7009.40922552,-16831.44163048,-39.668184079997445
266,-23906.56937216,-7033.6759608,-16827.432701759997,-45.46070960000361
