,complex,receptor,ligand,delta
286,-23927.59167216,-7103.98430864,-16803.2899312,-20.31743232000008
287,-23931.6900852,-7051.805431759999,-16852.14904384,-27.735609600000316
288,-24057.92819032,-7123.205167280001,-16896.44102944,-38.281993599997804
289,-24025.414185999998,-7095.548480480001,-16896.73218736,-33.13351815999704
290,-24012.273412239996,-7076.35285464,-16891.950729199998,-43.96982839999691
291,-24001.3534224,-7093.801877840001,-16868.88026616,-38.67127840000103
292,-24048.714110240002,-7106.375517760001,-16901.82824184,-40.51035064000098
293,-23999.8487336,-7074.563074000001,-16896.17896472,-29.10669487999985
294,-24004.46669048,-7082.357392960001,-16889.40431464,-32.70498287999726
295,-23990.24640608,-7097.003210080001,-16862.37994104,-30.86325496000063
296,-23990.60139328,-7103.6105099999995,-16857.552413119996,-29.438470160006545
297,-23992.728817040002,-7133.2394992,-16824.3771916,-35.11212624000109
298,-23925.551915599997,-7084.555192960001,-16806.134109439998,-34.86261319999903
299,-23902.329132079998,-7064.93767448,-16805.60928912,-31.78216848000011
300,-23909.653734000003,-7047.71417752,-16823.07433928,-38.865217200003826
301,-24004.64384832,-7068.65879952,-16900.989576719996,-34.99547208000513
302,-24037.50989296,-7062.33222552,-16940.10611296,-35.071554480000486
303,-24009.065435679997,-7040.2863880800005,-16929.7289804,-39.05006719999801
304,-23964.13804704,-7036.123348720001,-16884.570675199997,-43.444023120002385
305,-23970.61010552,-7085.2694876,-16845.58696136,-39.75365656000213
306,-24018.057555519998,-7088.65687104,-16897.2324584,-32.16822607999711
307,-23995.93565208,-7078.23018304,-16876.110419599998,-41.595049440002185
308,-23973.12327408,-7049.444347840001,-16897.75800208,-25.92092416000014
309,-23929.423997920003,-7025.1175713600005,-16863.95162248,-40.354804080005124
310,-23946.107117200005,-7064.1057611999995,-16847.08629472,-34.91506128000401
311,-23966.63012096,-7081.868704720001,-16856.1194516,-28.64196463999906
312,-23974.82309336,-7069.734503119999,-16875.76009688,-29.32849336000072
313,-23984.3495328,-7064.63094128,-16885.96869704,-33.74989447999906
314,-24048.05444936,-7079.07372904,-16933.88437832,-35.09634200000073
315,-23998.498911360002,-7057.6523144,-16911.58264416,-29.26395279999997
316,-23996.68052312,-7064.9066172,-16893.840638399997,-37.93326752000212
317,-23953.2354652,-7056.864762079999,-16863.905821120003,-32.46488199999658
318,-23987.714136,-7085.135346880001,-16871.181400159996,-31.39738896000199
319,-24014.184867680004,-7046.89853656,-16939.9592964,-27.32703472000503
320,-24035.00069896,-7034.553619359999,-16970.91605576,-29.53102384000158
321,-23947.60728816,-7043.7590148,-16871.0578208,-32.79045255999881
322,-23964.183930799998,-7039.88332464,-16896.963646319997,-27.336959840002237
323,-24063.827912880006,-7068.21111,-16959.66413968,-35.95266320000519
324,-24009.334192399998,-7058.68064288,-16909.398222079995,-41.255327440001565
325,-23952.05574808,-7084.59394696,-16838.5601412,-28.901659920000384
326,-23928.630659599996,-7071.061518719999,-16827.595708480003,-29.973432399994635
327,-23963.942736639998,-7108.709420960001,-16823.71750832,-31.51580735999596
328,-23947.49466464,-7067.1644788799995,-16855.72113456,-24.60905119999734
329,-23996.48855904,-7074.258774160001,-16889.206557359998,-33.023227520003275
330,-24060.4239164,-7105.90073232,-16923.160917039997,-31.362267040003644
331,-23923.6395676,-7057.70421864,-16838.584147359998,-27.35120160000224
332,-23926.13159272,-7086.2129835999995,-16807.95272288,-31.965886240002874
333,-23998.66062704,-7112.41963272,-16857.75571072,-28.485283599999093
334,-23984.38085552,-7104.1216849600005,-16847.49017624,-32.76899432000209
335,-23945.39159184,-7100.509633119999,-16811.726127920003,-33.15583079999851
336,-23887.73212136,-7073.708396319999,-16780.01268448,-34.011040560002584
337,-23992.290131679998,-7079.66217376,-16874.52443728,-38.10352063999744
338,-23993.43111144,-7077.332502,-16874.575490080002,-41.52311935999751
339,-23917.35888176,-7061.963110480001,-16810.19643936,-45.199331920000986
340,-23938.21049184,-7088.52654072,-16799.893564079997,-49.790387040004134
341,-23929.02741816,-7073.27277568,-16822.791235679997,-32.963406800001394
342,-24032.6261136,-7113.710902639999,-16884.9423848,-33.972826159999386
343,-23987.76897088,-7120.0139544799995,-16835.8747696,-31.88024679999944
344,-23953.174322879997,-7102.49450752,-16812.71077776,-37.96903759999623
345,-23923.93860136,-7080.5315888800005,-16804.81451856,-38.59249392000129
346,-23959.278616719996,-7100.318232719999,-16820.354375760002,-38.60600823999266
347,-23944.94320024,-7037.15462352,-16873.12583312,-34.662743599998066
348,-24032.63008864,-7097.71551848,-16898.655578320002,-36.25899183999718
349,-23925.807292,-7059.47080752,-16836.28970192,-30.04678256000261
350,-23955.56400968,-7075.974830720001,-16839.14654576,-40.44263320000391
351,-23985.186453839997,-7087.145151999999,-16865.1117696,-32.92953223999939
352,-23963.41209552,-7108.89650856,-16826.14332632,-28.372260640000604
353,-23917.80403144,-7119.96744992,-16771.732976159998,-26.103605360000074
354,-23827.37408248,-7057.68007384,-16740.082552,-29.61145664000287
355,-23901.095499519997,-7080.0969766399985,-16788.80439896,-32.194123919998674
356,-23954.2026896,-7095.9475708,-16815.495884800002,-42.75923399999738
357,-23986.933378400005,-7088.8542421600005,-16858.24104088,-39.838095360006264
358,-24041.324340479998,-7111.5020494400005,-16881.06700896,-48.755282079997414
359,-24043.62039512,-7127.02793032,-16880.17781808,-36.414646720000746
360,-24036.31921568,-7128.49185488,-16874.80225688,-33.02510392000113
361,-24022.747746640005,-7074.938635840001,-16912.2440996,-35.56501120000394
362,-23992.04442128,-7100.69892512,-16859.01087192,-32.33462424000027
363,-23992.91748176,-7058.3698944,-16893.18961592,-41.357971440000256
364,-23995.128245519998,-7106.10387536,-16849.38155184,-39.64281831999688
365,-23934.28019888,-7074.435202559999,-16818.591161199998,-41.253835120001895
366,-23979.43730936,-7089.51184408,-16848.645851360005,-41.279613919996336
367,-23952.14972312,-7092.75494472,-16816.7299192,-42.664859200001956
368,-23936.901108160004,-7097.2994040799995,-16798.42489648,-41.176807600004395
369,-23898.034085999996,-7067.702232319999,-16798.1461864,-32.18566727999496
370,-23978.61730168,-7092.70224824,-16851.56262424,-34.35242920000019
371,-24035.33209688,-7084.19706592,-16909.580638720003,-41.55439223999929
372,-23994.45056736,-7099.29539848,-16862.95102008,-32.20414879999953
373,-23926.226949999997,-7048.55555328,-16843.951366880003,-33.72002983999482
374,-24059.0129324,-7108.3468163200005,-16911.64936512,-39.01675095999963
375,-23926.45988728,-7059.195443039999,-16824.047132800002,-43.21731143999932
376,-23992.93284408,-7092.673501440001,-16865.422949440002,-34.83639319999929
377,-23939.77382184,-7067.855043920001,-16839.58145624,-32.33732167999915
378,-24006.214616,-7068.8073464,-16909.630401039998,-27.776868560002185
379,-23964.087964160004,-7072.3001792800005,-16852.49627256,-39.29151232000004
380,-24004.932707519998,-7063.09555208,-16902.183559679997,-39.65359575999901
381,-23992.75497552,-7095.92680016,-16862.396651119998,-34.431524240004364
382,-24110.18932032,-7108.723254,-16953.06348848,-48.40257784000278
383,-23966.84163648,-7094.78670792,-16832.90483128,-39.15009727999859
