,complex,receptor,ligand,delta
213,-24084.688928159998,-7107.93888648,-16937.4311808,-39.31886088000101
214,-24047.091429520002,-7062.470875360001,-16939.18866952,-45.431884640001954
215,-23981.332701519997,-7044.81441312,-16903.031358959997,-33.486929440001404
216,-24019.47630776,-7085.4887792,-16889.676072799997,-44.31145576000199
217,-24088.69848408,-7076.109641839999,-16972.76057112,-39.82827112000086
218,-23949.65994184,-7061.489743200001,-16856.91999048,-31.2502081599996
219,-24082.352515360002,-7093.28721568,-16949.384840320003,-39.68045935999908
220,-23952.08266256,-7036.91593528,-16880.721666639998,-34.44506064000234
221,-23982.433609599997,-7035.164173520001,-16913.08116984,-34.188266239994846
222,-24019.71390704,-7081.3028561599995,-16899.115781279997,-39.29526960000294
223,-24021.346652800003,-7089.28981768,-16886.45537984,-45.601455280000664
224,-24059.17559168,-7079.045566399999,-16942.29363408,-37.836391199998616
225,-23990.004568480002,-7082.424547600001,-16878.05315136,-29.526869520002947
226,-24003.331290239996,-7093.1047213599995,-16868.0247816,-42.20178727999519
227,-24096.72416768,-7129.45756096,-16925.995507599997,-41.27109912000378
228,-24020.667377840004,-7117.46999,-16868.688056320003,-34.50933152000289
229,-24007.63061648,-7154.50910576,-16813.770417600004,-39.35109311999622
230,-23946.346999839996,-7100.4821622399995,-16813.42984752,-32.43499007999344
231,-24089.279277439997,-7123.10473256,-16935.9223968,-30.252148079995095
232,-23950.65775,-7102.0966409600005,-16821.74232488,-26.81878415999745
233,-24075.58975888,-7116.67251856,-16924.76763288,-34.14960743999836
234,-24000.478571360003,-7100.858088799999,-16866.85909872,-32.76138384000296
235,-24026.077935840003,-7112.86730184,-16880.124543039998,-33.086090960005095
236,-24036.82560816,-7071.7365828,-16931.436067040002,-33.652958319999016
237,-24063.994926960004,-7077.888302,-16953.404697039998,-32.70192792000671
238,-23988.87729808,-7071.23229536,-16879.5104608,-38.13454192000063
239,-24011.788134000002,-7050.5316768,-16932.25759664,-28.99886056000105
240,-24017.151450639998,-7088.466433760001,-16890.167547200002,-38.517469679994974
241,-24022.532867199996,-7063.24951528,-16925.1406108,-34.14274111999475
242,-24045.52901904,-7092.787513679999,-16914.6281028,-38.113402560000395
243,-23993.927588720002,-7068.42993888,-16895.6101776,-29.887472240003262
244,-23979.025352480003,-7066.9235569600005,-16877.873577600003,-34.22821792000104
245,-23975.356674399998,-7074.94030128,-16867.689758559998,-32.7266145600006
246,-24016.68440632,-7066.10598712,-16912.55940288,-38.01901631999863
247,-24028.8552384,-7088.0546964,-16902.1376948,-38.662847200001124
248,-24025.413853280003,-7049.0998580000005,-16938.00432632,-38.309668960002455
249,-24018.934992640003,-7067.59396288,-16925.89781688,-25.443212880003557
250,-23987.159004639998,-7063.386141759999,-16888.847741039997,-34.92512184000225
251,-24000.426929759997,-7067.5544044,-16894.726075279996,-38.14645007999934
252,-24064.12042664,-7079.5993639200005,-16945.15420048,-39.36686223999641
253,-24030.05400896,-7052.04899032,-16944.377208240003,-33.62781039999754
254,-24038.867509599997,-7078.2476571199995,-16921.2476524,-39.37220007999713
255,-24059.09867472,-7067.38628328,-16967.22729392,-24.485097519998817
256,-23988.97060568,-7066.702056320001,-16889.50241072,-32.766138639995916
257,-23943.81034984,-7032.468493599999,-16888.33086224,-23.010994000003848
258,-23990.717523119994,-7033.79032912,-16928.93726288,-27.989931119991525
259,-24029.40739592,-7047.746841520001,-16945.52588376,-36.13467063999633
260,-24101.844254159998,-7077.248638239999,-16985.89345768,-38.702158240001154
261,-24102.70946688,-7103.32935128,-16964.3433604,-35.03675519999888
262,-24069.49115608,-7088.83545856,-16944.30345824,-36.352239280000504
263,-23946.94072856,-7030.13004536,-16879.99009416,-36.82058904000223
264,-24071.371567200003,-7095.160574240001,-16940.6213732,-35.58961976000137
265,-24073.338896639998,-7101.814955919999,-16938.340755600002,-33.18318511999678
266,-24086.37724784,-7117.24680312,-16933.1234072,-36.00703751999754
267,-24081.347488320003,-7081.27263176,-16972.15228904,-27.922567520003213
268,-24004.656399839998,-7040.412379359999,-16930.9133572,-33.33066327999768
269,-24071.24896824,-7106.8238032,-16928.43265152,-35.99251351999919
270,-23923.52053128,-7048.705644800001,-16839.57333544,-35.24155103999874
271,-24004.213279919997,-7058.33598216,-16917.198722399997,-28.67857536000156
272,-23989.429822079997,-7060.687690080001,-16895.511298639998,-33.23083335999763
273,-23965.337022800002,-7044.899715760001,-16893.62521288,-26.812094160002744
274,-24061.184703120005,-7075.8408040799995,-16952.332052799997,-33.01184624000962
275,-23951.47647536,-7022.69311376,-16898.40948336,-30.373878239999613
276,-23994.97585168,-7012.87634352,-16947.933558239998,-34.165949920003186
277,-23897.962309280003,-7027.564117999999,-16837.15556792,-33.24262336000538
278,-24063.32370528,-7074.48638984,-16945.36349952,-43.47381591999874
279,-24035.730199200003,-7087.54392112,-16909.287296079998,-38.89898200000607
280,-24045.655990400002,-7059.48273592,-16952.104810240002,-34.068444240001554
281,-24085.631468000003,-7096.41934584,-16960.86101224,-28.35110992000409
282,-23955.36274344,-7082.6637520799995,-16834.3355868,-38.36340456000107
283,-23901.86940824,-7084.652517359999,-16793.73500504,-23.481885840003088
284,-24033.44753752,-7090.625163840001,-16908.88523304,-33.93714063999869
285,-23935.60796512,-7064.44661448,-16839.26694232,-31.894408320004004
286,-24012.36644504,-7066.60283936,-16914.61849848,-31.145107200001803
287,-23994.49729024,-7052.309764,-16908.18990192,-33.997624320003524
288,-23957.062782,-7074.705666079999,-16854.39881712,-27.95829880000383
289,-23946.28026776,-7042.595301520001,-16869.30377264,-34.38119360000201
290,-24057.385894559997,-7076.544537680001,-16948.378337119997,-32.46301975999813
291,-24053.00634896,-7071.83110512,-16953.42227216,-27.752971679998154
292,-24052.4273168,-7054.569322720001,-16969.90821184,-27.949782240000786
293,-24007.521145519997,-7070.701538719999,-16897.078718560002,-39.74088823999773
294,-24070.827749359996,-7111.12829512,-16913.99527728,-45.7041769599964
295,-24081.151896,-7055.16698256,-16991.11651792,-34.86839551999947
296,-24060.0628148,-7056.6121044,-16961.067597840003,-42.383112559997244
297,-24045.66377288,-7062.514290640001,-16949.93740304,-33.212079200002336
298,-23984.108738720002,-7065.36967448,-16880.99107816,-37.74798608000128
299,-24081.85962336,-7089.64964048,-16956.549840239997,-35.66014264000478
300,-24055.55800432,-7101.75423224,-16920.96911928,-32.834652800000185
301,-24034.7541772,-7056.6145261599995,-16946.2319064,-31.9077446400006
302,-23995.961156480003,-7054.58874776,-16905.807461279997,-35.5649474400052
303,-24060.89417648,-7094.7710224,-16933.67751504,-32.44563904000097
304,-24061.73946888,-7091.3489876799995,-16943.68839536,-26.702085840002837
305,-24039.407555039998,-7102.359044960001,-16907.733052159998,-29.315457919998153
306,-24038.71289368,-7067.1596843199995,-16935.93266296,-35.62054640000133
307,-24032.544521120002,-7111.5393024,-16896.45523712,-24.549981600001047
308,-24091.847054719998,-7098.47070392,-16971.54909896,-21.82725183999719
309,-24027.742319999998,-7106.669697199999,-16893.50860792,-27.564014879997558
310,-24013.77389816,-7064.1203512,-16916.28017984,-33.37336712000251
311,-24001.692209520003,-7067.10692104,-16912.1146616,-22.470626880003692
312,-24029.842954079995,-7071.114767120001,-16928.8232908,-29.904896159994678
313,-24102.374339360005,-7060.5155404,-17007.625946720003,-34.2328522400021
314,-23938.594656399997,-7051.031244719999,-16854.183134240004,-33.38027743999555
315,-23998.91521816,-7086.367634079999,-16883.589687839998,-28.95789624000463
316,-23915.572795519998,-7083.76583776,-16799.656522960002,-32.1504347999944
317,-24035.72971816,-7113.5966204,-16894.7137756,-27.419322159999865
318,-24017.42321568,-7056.75119248,-16937.2659116,-23.406111600001168
319,-23963.105336080003,-7026.489289839999,-16905.202714080002,-31.413332160002028
320,-24030.1830644,-7043.779336080001,-16952.26961232,-34.134116000001086
321,-24028.2365288,-7104.203131120001,-16896.19829104,-27.83510663999914
322,-24011.553012639997,-7060.2032964,-16919.69418408,-31.655532159998984
323,-23924.359036400005,-7053.79243576,-16844.1896672,-26.376933440005814
324,-24008.0759456,-7057.7900567199995,-16923.98335336,-26.302535520000674
325,-23953.66655456,-7036.326876239999,-16886.22574296,-31.11393536000105
326,-24041.68679064,-7101.2563476000005,-16918.9922284,-21.438214640002116
327,-23986.619955359998,-7034.418045439999,-16926.99430712,-25.207602799997403
328,-23980.450302639998,-7048.16653752,-16911.28871328,-20.995051840000087
329,-24003.65314448,-7036.3645606400005,-16942.06788464,-25.220699199999217
330,-23944.568018640002,-7049.73349776,-16868.3126724,-26.521848480002518
331,-24012.9390868,-7035.57091056,-16949.2064716,-28.161704640002426
332,-24005.16830064,-7056.191751519999,-16919.1835276,-29.793021520003094
333,-24089.516432480003,-7111.282073920001,-16945.5089952,-32.72536336000121
334,-24000.23311328,-7090.13634872,-16874.984470240004,-35.11229431999527
335,-23976.57477704,-7074.590259280001,-16867.62547008,-34.35904768000182
336,-24056.899767280003,-7112.3870604799995,-16907.7734772,-36.739229600003455
337,-23970.562992960004,-7067.53773416,-16868.020238,-35.00502080000297
338,-23981.062700719995,-7059.808652319999,-16882.46008712,-38.79396127999644
339,-24075.2757372,-7079.62888272,-16959.765082240003,-35.8817722399981
340,-23943.630161679997,-7067.89932672,-16847.36729912,-28.363535839998804
341,-24053.3016448,-7060.6524724,-16967.87657232,-24.772600079999393
342,-24144.487104559998,-7093.82859392,-17020.5792808,-30.079229839997424
343,-24078.597206239996,-7043.0367721600005,-17002.30580528,-33.25462879999395
344,-24122.668484640002,-7040.568682720001,-17041.12557552,-40.9742264000015
345,-24106.480725119996,-7082.069919120001,-16988.390414960002,-36.02039103999414
346,-24065.75783024,-7093.071574959999,-16938.26076736,-34.425487920001615
347,-24046.618734000003,-7092.26779136,-16924.05762608,-30.293316560004314
348,-24103.789856800002,-7139.23407344,-16927.44681144,-37.10897192000266
349,-24093.3625528,-7103.024208799999,-16955.79788384,-34.54046016000211
350,-23980.41842088,-7072.018,-16876.24498784,-32.15543303999948
351,-24086.843374160002,-7109.44338088,-16941.642395360002,-35.75759791999735
352,-24063.217463760004,-7080.569804559999,-16942.013046480002,-40.634612720001314
353,-24086.3129892,-7095.962055839999,-16946.13679656,-44.21413680000114
354,-24047.8607932,-7078.068809920001,-16935.52922776,-34.26275552000152
355,-23999.12944592,-7063.8073428,-16903.1989828,-32.12312032000045
356,-24109.91740712,-7085.6924248,-16989.87996912,-34.34501319999981
357,-24105.13681904,-7072.67067992,-16987.17644472,-45.28969439999855
358,-23971.606395680003,-7058.9204694400005,-16869.81129352,-42.87463272000241
359,-24054.606188,-7087.13366336,-16929.72042816,-37.752096480002365
360,-24053.68390672,-7094.337477039999,-16922.4112232,-36.93520648000049
361,-24097.50504392,-7079.3276791200005,-16969.814222,-48.36314279999715
362,-24124.36248968,-7089.679580000001,-16992.07820384,-42.60470583999995
363,-23986.5356932,-7068.14594896,-16870.02079768,-48.3689465599964
364,-24022.15855528,-7055.8729242399995,-16931.226925199997,-35.058705840001494
365,-24095.60454016,-7086.629081440001,-16969.15830016,-39.81715855999573
366,-24000.572023679997,-7063.2982565600005,-16899.75707584,-37.51669127999776
367,-24010.74157184,-7078.8227468800005,-16880.79259624,-51.126228720000654
368,-24054.671762160004,-7095.072216320001,-16914.955293360003,-44.64425248000043
369,-24060.441772959995,-7080.512672319999,-16940.137852,-39.79124863999459
370,-24041.9317444,-7075.16293232,-16920.45291512,-46.31589696000083
371,-24058.74580928,-7081.6059022399995,-16930.91008264,-46.229824400001235
372,-24040.73901104,-7087.064351360001,-16907.40997632,-46.26468336000107
373,-24074.253598479998,-7070.03677856,-16957.62605728,-46.59076264000032
374,-24030.17231296,-7051.2301552,-16931.501985519997,-47.44017224000345
375,-23976.11044616,-7047.071666880001,-16877.2730192,-51.76576007999756
376,-24049.948768,-7079.5409256,-16930.4213948,-39.98644759999661
377,-24060.30683568,-7100.588119519999,-16921.41388432,-38.30483183999968
378,-24098.960586480003,-7095.80133416,-16966.10139456,-37.05785776000266
379,-24083.092932879998,-7077.42490216,-16961.6523436,-44.01568711999789
380,-23964.36139584,-7038.163698639999,-16885.196312239997,-41.001384960003634
381,-24100.05838256,-7109.065854320001,-16951.11774312,-39.874785119998705
382,-24095.740082559998,-7103.88113056,-16939.92546696,-51.93348503999732
383,-24156.648403839998,-7092.4842203200005,-17019.572662079998,-44.59152143999745
