,complex,receptor,ligand,delta
281,-23852.497136079997,-6954.96980688,-16856.71189384,-40.81543535999663
282,-23848.415761680004,-6920.1916439999995,-16899.25035208,-28.973765600007027
283,-23741.44458504,-6897.5555412,-16812.57442264,-31.314621200002875
284,-23848.327688240002,-6905.27449008,-16908.503552240003,-34.54964592000033
285,-23845.28108664,-6938.321338320001,-16869.91476152,-37.04498679999597
286,-23900.444406399998,-6967.309275359999,-16897.662561520003,-35.472569519995886
287,-23841.555990879995,-6930.962382719999,-16872.752887279996,-37.840720880001754
288,-23826.738952319996,-6908.004342480001,-16881.622284159996,-37.11232567999832
289,-23812.381498,-6919.51630976,-16853.17543384,-39.68975439999849
290,-23834.86739864,-6907.1654932,-16890.49655224,-37.20535319999544
291,-23934.49717256,-6919.037456720001,-16977.21755136,-38.24216447999788
292,-23923.37081648,-6918.44089584,-16961.61390392,-43.316016720000334
293,-23830.028632480004,-6915.18636728,-16865.38815952,-49.45410568000443
294,-23751.982480479997,-6905.427947839999,-16808.87242128,-37.68211135999809
295,-23915.298909200003,-6974.574898,-16898.85045576,-41.873555440004566
296,-23837.8882468,-6950.15114632,-16836.31419328,-51.422907200001646
297,-23891.25770592,-6986.407083679999,-16874.77025888,-30.080363360004412
298,-23868.259691360003,-6939.71169448,-16888.6403048,-39.90769208000347
299,-23897.14309504,-6954.49136768,-16905.04179304,-37.60993432000032
300,-23857.22848552,-6951.377914640001,-16857.03367392,-48.81689696000103
301,-23911.64457536,-6935.533971999999,-16935.373052079998,-40.737551279999025
302,-23897.20657376,-6976.07107928,-16879.66329264,-41.47220183999889
303,-23843.44862504,-6931.5542824,-16862.5005716,-49.39377103999868
304,-23854.44002976,-6889.4202908,-16926.30383656,-38.71590239999932
305,-23811.143406879997,-6908.4109708000005,-16859.44356232,-43.28887375999693
306,-23855.031068,-6919.40485128,-16892.875795519998,-42.750421200002165
307,-23874.812008480003,-6927.4163028,-16903.902082959998,-43.49362272000508
308,-23893.777641440003,-6903.634115039999,-16942.76307368,-47.38045272000454
309,-23935.901156080003,-6918.247383679999,-16963.93565792,-53.71811448000517
310,-23900.174711760003,-6937.27067808,-16913.14085936,-49.7631743200036
311,-23871.443066,-6921.96049856,-16902.539629760002,-46.94293767999625
312,-23980.27160856,-6942.64808488,-16999.30795472,-38.31556895999893
313,-23929.89186896,-6987.79626504,-16905.555904639998,-36.539699280001514
314,-24046.30481016,-7002.619008320001,-16999.78828744,-43.897514399999636
315,-23928.41019024,-6951.9708808,-16928.77573856,-47.66357087999859
316,-23858.287321760003,-6925.62860544,-16890.006214719997,-42.65250160000505
317,-23856.4223848,-6915.55975048,-16911.135418320002,-29.727215999999316
318,-23993.436656960002,-6912.75722576,-17033.46297784,-47.21645336000074
319,-23908.52851688,-6918.30582072,-16944.81274016,-45.40995599999951
320,-23914.46611264,-6916.868192480001,-16957.25405776,-40.343862399997306
321,-23918.645054480003,-6910.23592424,-16964.67555976,-43.733570480006165
322,-23882.16439496,-6920.867304800001,-16919.131076640002,-42.16601351999634
323,-23882.04604944,-6906.133509840001,-16927.69605312,-48.21648647999973
324,-23864.71201656,-6948.99150488,-16870.141232159996,-45.57927952000318
325,-23864.42902816,-6902.0923267200005,-16925.29882152,-37.037879920000705
326,-23828.755392080002,-6903.136494239999,-16889.533867759998,-36.0850300800048
327,-23938.114528800004,-6920.840267520001,-16968.49957192,-48.7746893600015
328,-23874.27633768,-6917.04808256,-16904.712298,-52.515957120001985
329,-23855.56583432,-6919.2044433599995,-16886.850049999997,-49.51134096000533
330,-23943.91632112,-6952.700052959999,-16943.019165679998,-48.19710248000047
331,-23857.509365679998,-6912.97897216,-16899.33420208,-45.196191439998074
332,-23859.57954736,-6913.805751919999,-16903.75666368,-42.017131760003394
333,-23815.8740156,-6856.57957216,-16920.7622524,-38.532191039998
334,-23905.04851736,-6905.24547224,-16958.0826548,-41.72039031999884
335,-23923.58338072,-6950.18785656,-16933.56892632,-39.8265978399977
336,-23765.79024488,-6913.87641968,-16801.991666719998,-49.92215848000342
337,-23805.07244544,-6936.968465600001,-16827.54454784,-40.559431999998196
338,-23876.672670879998,-6968.945941360001,-16862.468997760003,-45.257731759993476
339,-23825.519169839998,-6940.682202,-16850.6444704,-34.19249743999899
340,-23913.4767824,-6930.021593999999,-16942.53022712,-40.9249612800013
341,-23867.88335536,-6935.90230304,-16889.03562328,-42.945429039999
342,-23803.287100079997,-6928.15498272,-16848.58875088,-26.54336647999662
343,-23879.35121208,-6917.420364160001,-16918.592200559997,-43.33864736000396
344,-23941.239274,-6949.78493816,-16943.198321120002,-48.25601471999835
345,-23889.295318800003,-6939.70094248,-16903.52605288,-46.06832344000577
346,-23853.65216336,-6932.406377519999,-16879.20945064,-42.036335199998575
347,-23902.54594352,-6951.034697360001,-16904.41921936,-47.092026800000895
348,-23793.479387279996,-6887.51170336,-16866.71303784,-39.254646079996746
349,-23875.149656880003,-6913.52554832,-16912.05891784,-49.565190720004466
350,-23975.94528048,-6940.13313184,-16990.4990696,-45.31307903999914
351,-23879.44036288,-6924.189655200001,-16916.371235040002,-38.8794726399974
352,-23939.24942512,-6914.757853280001,-16980.08544912,-44.406122719999985
353,-23875.0696396,-6902.538142480001,-16931.83817392,-40.693323199997394
354,-23958.452380720002,-6950.64631096,-16961.61327664,-46.192793120000715
355,-23923.169542,-6947.9363584,-16932.03650888,-43.19667472000219
356,-23916.50208424,-6965.62478936,-16901.52117432,-49.35612055999809
357,-23828.709195839998,-6935.71761888,-16845.6232052,-47.36837175999608
358,-23846.74235168,-6925.9131656,-16880.778745199998,-40.05044088000432
359,-23869.416782480002,-6898.87242088,-16926.98525056,-43.55911104000188
360,-23820.72315664,-6907.56951976,-16861.85216408,-51.30147280000165
361,-23942.627021919998,-6904.160174080001,-16993.9486812,-44.518166639998526
362,-23909.22926072,-6943.4238428,-16939.041409920002,-26.764007999998285
363,-23914.271235999997,-6935.71064856,-16943.034030400002,-35.52655703999699
364,-23888.86351944,-6905.3825847200005,-16943.672339599998,-39.80859512000097
365,-23912.574742560002,-6883.1746666399995,-16991.64045712,-37.7596188000025
366,-23813.141511439997,-6915.26496352,-16860.52722024,-37.34932767999635
367,-23869.578150880003,-6936.59477416,-16894.67577664,-38.307600080002885
368,-23846.85089656,-6921.3659236,-16884.945373040002,-40.53959992000091
369,-23808.51540576,-6901.11025816,-16880.389708960003,-27.015438639999047
370,-23858.33509344,-6955.2055196,-16865.184336,-37.94523784000194
371,-23838.62582848,-6921.577647919999,-16870.28920264,-46.75897791999887
372,-23914.458646,-6940.411176479999,-16932.55857112,-41.488898399999016
373,-23905.73972568,-6927.810219759999,-16929.260940239998,-48.66856568000367
374,-23846.170211760003,-6943.670343120001,-16851.96025304,-50.539615600002435
375,-23832.223437359997,-6908.267838640001,-16882.9248864,-41.03071231999638
376,-23808.77216752,-6903.6712284000005,-16864.96685024,-40.13408887999685
377,-23895.99867312,-6951.9794772000005,-16900.938591759998,-43.08060416000444
378,-23827.14206776,-6904.17412344,-16884.4342544,-38.53368992000105
379,-23807.59278976,-6919.9905784,-16848.59678912,-39.00542223999946
380,-23886.36167384,-6956.38295016,-16886.972592,-43.006131680002
381,-23864.3620284,-6935.96929416,-16879.76556592,-48.62716831999933
382,-23844.785825999996,-6931.21108864,-16863.78104992,-49.793687439996575
383,-23905.24500176,-6969.749665279999,-16891.7319944,-43.76334207999753
384,-23912.10330584,-6981.15109248,-16891.480203040002,-39.4720103199943
