,complex,receptor,ligand,delta
134,-23685.14495616,-6794.06984232,-16844.3051116,-46.770002239998576
135,-23764.89047712,-6841.63552088,-16870.03028576,-53.224670480001805
136,-23752.64307424,-6795.9129704,-16905.7688552,-50.96124864000012
137,-23656.506537359997,-6797.9291192,-16795.164959679998,-63.41245847999744
138,-23635.6060624,-6795.1231557599995,-16777.59244376,-62.89046287999736
139,-23670.187497119998,-6776.162500640001,-16849.22713088,-44.79786559999411
140,-23686.367299599995,-6807.4313806400005,-16833.19468648,-45.74123247999523
141,-23640.8156736,-6784.814622080001,-16808.979569519997,-47.021482000000105
142,-23695.860953440002,-6811.8742896,-16824.44217304,-59.54449080000268
143,-23767.56571096,-6807.53789248,-16912.81441176,-47.21340672000224
144,-23732.61032856,-6815.63514624,-16870.62709584,-46.348086480003985
145,-23777.564783359998,-6817.71371992,-16915.7334876,-44.11757583999861
146,-23643.08839664,-6804.24766456,-16811.286285759998,-27.55444632000217
147,-23765.64494944,-6827.5616098400005,-16889.47864952,-48.60469007999927
148,-23680.36854736,-6832.33755208,-16801.924839519997,-46.106155760004185
149,-23743.467721120003,-6873.9216778400005,-16835.07226624,-34.47377704000246
150,-23749.06676792,-6854.95896504,-16848.01369408,-46.09410879999996
151,-23682.0496352,-6800.314012960001,-16834.344596799998,-47.39102544000343
152,-23706.535601679996,-6789.14971376,-16880.42603568,-36.95985223999378
153,-23634.000852399997,-6802.663099280001,-16788.320918639998,-43.01683447999676
154,-23768.974335119998,-6829.099187359999,-16903.237889760003,-36.6372579999952
155,-23721.23957752,-6839.213657120001,-16842.276479120002,-39.749441279993334
156,-23783.257354880003,-6864.963650639999,-16876.91517216,-41.37853208000524
157,-23694.71142616,-6881.718669119999,-16784.90693864,-28.08581840000261
158,-23757.73334192,-6854.29423656,-16864.91544656,-38.5236588000007
159,-23687.4714732,-6797.57139936,-16843.06801768,-46.83205615999759
160,-23777.68609304,-6775.26436976,-16967.74870936,-34.67301392000081
161,-23771.82383136,-6870.0560125599995,-16872.30161576,-29.466203040003165
162,-23637.213409760003,-6771.191290400001,-16834.87325056,-31.148868800002674
163,-23723.08625688,-6834.67844288,-16848.692388479998,-39.71542552000028
164,-23690.420309600002,-6806.0192971199995,-16856.42108208,-27.97993040000074
165,-23640.3491956,-6785.543671840001,-16810.997453120002,-43.808070639996004
166,-23667.03542552,-6815.3400944,-16808.97593512,-42.719396000000415
167,-23722.46642624,-6821.7525550400005,-16859.10440144,-41.60946976000196
168,-23729.31432776,-6797.0752272,-16898.41892408,-33.820176479999645
169,-23765.237035600003,-6816.6247196,-16906.51569112,-42.09662488000322
170,-23765.03374144,-6816.4834116,-16912.116014960004,-36.434314879996236
171,-23704.31373184,-6799.5352184799995,-16852.936849359998,-51.84166400000322
172,-23733.07176616,-6804.165234879999,-16888.438295760003,-40.468235519998416
173,-23673.136835679998,-6804.66195592,-16828.387712480002,-40.0871672799949
174,-23733.451624240002,-6808.736087519998,-16877.3728028,-47.3427339200025
175,-23654.22222808,-6804.523794799999,-16806.76155104,-42.93688224000289
176,-23728.62979,-6816.3159468,-16857.59725944,-54.716583759996865
177,-23749.11812128,-6849.2704672,-16854.46720928,-45.38044480000099
178,-23732.433012239995,-6851.3501236,-16853.4484124,-27.63447623999309
179,-23783.16653,-6823.593180480001,-16908.014457039997,-51.558892479999486
180,-23697.298467200002,-6813.95954584,-16836.271176159997,-47.06774520000545
181,-23717.78598,-6861.2167692,-16806.63796128,-49.931249519999255
182,-23751.04812656,-6869.1909236,-16833.8234056,-48.03379735999988
183,-23733.76157496,-6845.04398536,-16830.927796959997,-57.789792640003725
184,-23710.30241888,-6835.54833728,-16822.85073272,-51.90334888000143
185,-23748.6710696,-6844.968095760001,-16843.3212668,-60.3817070399964
186,-23713.685314640003,-6838.285858880001,-16817.298898800003,-58.10055695999836
187,-23623.662161440003,-6755.199974959999,-16818.37882336,-50.08336312000392
188,-23718.6939344,-6807.422759280001,-16872.28752064,-38.98365447999822
189,-23712.744883440002,-6783.910317759999,-16886.31289792,-42.52166776000013
190,-23671.787749440005,-6798.22411888,-16829.83262136,-43.73100920000434
191,-23677.8324524,-6826.28890304,-16794.8631424,-56.680406960000255
192,-23592.568760799997,-6829.43096936,-16716.014132400003,-47.12365903999307
193,-23688.513007440004,-6786.241200320001,-16852.036732,-50.235075120002875
194,-23683.59528464,-6808.0987964,-16819.30810784,-56.188380399999005
195,-23674.09836968,-6783.06244752,-16840.032298399998,-51.00362376000339
196,-23716.962385359995,-6801.5594508,-16863.0313924,-52.37154215999544
197,-23731.9718264,-6787.49486312,-16894.122107440002,-50.35485583999616
198,-23756.031337520002,-6810.0415636,-16895.543331360004,-50.446442559998104
199,-23726.89267768,-6791.69716104,-16890.508905439998,-44.68661120000252
200,-23607.28778352,-6782.45159624,-16781.29834368,-43.537843600002816
201,-23691.27913824,-6812.718357600001,-16823.73816696,-54.82261367999672
202,-23716.117357119998,-6800.933482240001,-16862.59810992,-52.585764959996595
203,-23740.8639756,-6820.607755120001,-16861.8007072,-58.45551328000147
204,-23666.117560320003,-6817.93726352,-16794.51528136,-53.665015440004936
205,-23706.23750136,-6834.3330927199995,-16817.2488048,-54.65560383999764
206,-23693.122428959996,-6841.62814648,-16805.13956456,-46.35471791999589
207,-23691.27739632,-6808.512294800001,-16841.8345652,-40.93053632000374
208,-23748.68923696,-6863.22139616,-16849.49829136,-35.969549440000264
209,-23692.50926768,-6835.02995536,-16825.64221768,-31.837094639999123
210,-23619.184471200002,-6829.58939824,-16755.7584588,-33.83661416000177
211,-23617.19279352,-6811.312772800001,-16762.369160079998,-43.51086064000265
212,-23668.122816159997,-6852.115848560001,-16784.3937584,-31.613209199993435
213,-23667.87038336,-6830.3215808,-16779.7751852,-57.77361735999875
214,-23692.8970712,-6814.48133912,-16825.20177688,-53.21395520000078
215,-23743.37406872,-6882.809617679999,-16827.760116240002,-32.8043347999992
216,-23705.6256604,-6860.706476960001,-16803.73067752,-41.18850591999944
217,-23742.906836640002,-6856.187915520001,-16855.94367696,-30.77524416000233
218,-23680.402853839998,-6799.0960928800005,-16846.306829520003,-34.999931439993816
219,-23717.096354560003,-6829.5634441600005,-16852.034213040002,-35.498697359998914
220,-23579.726570479997,-6806.64204112,-16721.842353919998,-51.24217544000203
221,-23661.38873144,-6803.889779519999,-16800.65338576,-56.84556616000191
222,-23693.79553712,-6827.337610080001,-16805.85833128,-60.59959575999892
223,-23667.244730560004,-6804.0674816,-16818.162441599998,-45.01480736000667
224,-23749.6614216,-6816.23901656,-16894.70258008,-38.71982496000055
225,-23679.319123359997,-6825.222578399999,-16820.5316764,-33.564868559995375
226,-23680.28653024,-6839.148818320001,-16796.6494324,-44.48827951999556
227,-23617.86426088,-6810.0714318400005,-16763.401187279997,-44.39164176000486
228,-23690.966420319997,-6815.4342720800005,-16836.30808904,-39.22405919999437
229,-23634.688085759997,-6836.131429919999,-16761.13855704,-37.4180987999971
230,-23679.27071424,-6845.58178944,-16789.75580952,-43.93311528000049
231,-23685.48385288,-6856.0903028,-16786.313843599997,-43.07970648000264
232,-23633.864236480003,-6826.5362710399995,-16766.0236288,-41.304336640001566
233,-23660.49770128,-6827.78379384,-16773.90568448,-58.80822296000042
234,-23611.485795999997,-6807.25069904,-16753.705765439998,-50.52933151999969
235,-23649.12036616,-6825.86314208,-16780.711922320002,-42.54530175999753
236,-23660.360136879997,-6842.00957304,-16763.71148792,-54.639075919996685
237,-23616.122834159996,-6819.744420880002,-16747.57599728,-48.80241599999499
238,-23651.7274316,-6779.17129912,-16805.81986744,-66.73626503999913
239,-23601.2686308,-6792.43350416,-16763.01777824,-45.81734840000354
240,-23638.195588479997,-6814.252820799999,-16779.669144479998,-44.27362319999884
241,-23737.09083832,-6838.296354240001,-16840.966721920002,-57.82776215999911
242,-23734.84512848,-6874.37605016,-16809.40877192,-51.06030639999881
243,-23696.93776104,-6818.86108304,-16848.57019336,-29.506484640001872
244,-23671.945186480003,-6818.75716072,-16815.524306080002,-37.66371968000021
245,-23666.386532160002,-6823.867849679999,-16803.916553119998,-38.602129360006074
246,-23735.01599416,-6826.8192694399995,-16860.359180879997,-47.83754384000349
247,-23695.22954176,-6833.62803848,-16814.003027759998,-47.59847552000065
248,-23667.499817040003,-6842.3326776,-16779.4503084,-45.71683104000476
249,-23747.259905279996,-6817.354215359999,-16882.375354239997,-47.53033567999955
250,-23635.833246079997,-6751.0994004799995,-16832.89962496,-51.83422064000115
251,-23702.182739040003,-6787.07684776,-16863.2767192,-51.829172080004355
252,-23778.545548719998,-6842.309178880001,-16887.793490639997,-48.44287919999988
253,-23730.294024400002,-6825.43509952,-16854.72294616,-50.13597872000173
254,-23602.808891360004,-6765.080674000001,-16785.37913488,-52.349082480002835
255,-23667.53953768,-6796.56181528,-16807.25340264,-63.72431976000371
256,-23761.69837328,-6805.017229440001,-16903.611154719998,-53.06998912000199
257,-23671.11250872,-6778.5836969599995,-16846.94337256,-45.58543920000375
258,-23652.512403440003,-6783.84551864,-16828.710839119998,-39.956045680006355
259,-23719.144029439998,-6797.7565512,-16871.738492959998,-49.64898528000049
260,-23682.947120160003,-6814.562991999999,-16820.23382808,-48.150300080003944
261,-23696.2641868,-6804.732711199999,-16843.13040712,-48.40106848000141
262,-23672.88727344,-6825.27475264,-16803.04558712,-44.56693367999833
263,-23657.59937944,-6818.94323128,-16787.514756,-51.14139215999603
264,-23732.37921048,-6795.28526056,-16887.68256208,-49.411387840002135
265,-23722.146938,-6814.73843632,-16861.0127308,-46.39577088000078
266,-23729.64684648,-6811.932037279999,-16865.887809600004,-51.82699959999445
267,-23710.1168556,-6831.284344159999,-16823.9382268,-54.8942846400023
268,-23685.84060832,-6850.067719920001,-16785.21519432,-50.55769407999833
269,-23704.260194720002,-6862.6552836,-16804.28299936,-37.32191176000197
270,-23714.89067544,-6845.302922880001,-16821.63890976,-47.94884280000042
271,-23658.6547812,-6838.2613448,-16767.38888496,-53.00455143999716
272,-23698.86450104,-6815.92561016,-16824.480162,-58.4587288799994
273,-23632.58133272,-6769.347897279999,-16821.234882319997,-41.998553120003635
274,-23669.474818079998,-6818.51451688,-16808.472272799998,-42.488028399999166
275,-23678.115942400003,-6794.788719679999,-16827.8104504,-55.51677232000293
276,-23662.17708272,-6776.728583120001,-16834.768370960002,-50.680128640000476
277,-23600.92012152,-6764.895810479999,-16777.948259520002,-58.076051519998146
278,-23644.391213119998,-6812.60440264,-16789.93474424,-41.85206623999693
279,-23633.55953024,-6782.2483248,-16803.887109599997,-47.424095840004156
280,-23667.128805840002,-6787.66812792,-16835.668737199998,-43.79194072000246
281,-23658.251870639997,-6827.382078400001,-16782.99593832,-47.87385391999487
282,-23612.734924399996,-6777.56963568,-16790.00003464,-45.165254079995066
283,-23619.52979032,-6762.06927816,-16811.976026880002,-45.4844852799979
284,-23619.97010456,-6831.26655528,-16740.14965176,-48.553897520003375
285,-23670.43316184,-6792.24151,-16822.51970576,-55.671946079997724
286,-23627.64408352,-6825.84866296,-16761.632309439996,-40.16311112000403
287,-23733.2276752,-6853.8419704,-16841.783292879998,-37.60241192000103
288,-23778.372775760003,-6829.351644,-16921.89324328,-27.127888480001275
289,-23745.75546464,-6826.419670079999,-16885.46347368,-33.87232088000019
290,-23711.202905839997,-6791.0379552,-16880.903243920002,-39.261706719993526
291,-23676.896717999996,-6795.81118872,-16844.01349576,-37.07203351999851
292,-23671.584487840002,-6790.4253638400005,-16839.652897519998,-41.506226480003534
293,-23623.977264719997,-6780.75445744,-16816.328615439998,-26.894191839997802
294,-23765.08672912,-6829.205771679999,-16900.03117816,-35.8497792800008
295,-23658.585432639997,-6781.0882348800005,-16848.28122072,-29.215977039995778
296,-23635.370615520005,-6775.992589439999,-16816.19693128,-43.18109480000567
297,-23668.735034160003,-6781.876928160001,-16849.4627952,-37.395310800002335
298,-23683.801372240003,-6791.431584959999,-16850.79555288,-41.57423440000275
299,-23700.134280399998,-6825.78185528,-16836.23690648,-38.11551863999557
